[0.808075, 0.466559, 12274.0, 3.99, 585.0, []]
[0.364658, 0.216679, 12279.0, 6.0, 586.0, []]
[0.371469, 0.221008, 12301.0, 5.59, 589.0, []]
[0.500115, 0.295476, 12303.0, 4.99, 590.0, []]
[0.41358, 0.235817, 12311.0, 2.86, 591.0, []]
[0.204868, 0.124962, 12339.0, 5.22, 592.0, []]
[0.176704, 0.097785, 12363.0, 6.15, 593.0, []]
[0.747622, 0.437079, 12438.0, 5.34, 594.0, []]
[0.860524, 0.507123, 12446.0, 3.82, 595.0, []]
[0.860524, 0.507123, 12447.0, 4.33, 596.0, []]
[0.718492, 0.427314, 12471.0, 5.5, 599.0, []]
[0.612765, 0.359891, 12524.0, 5.15, 602.0, []]
[0.633855, 0.380477, 12533.0, 2.1, 603.0, ['ALMACH']]
[0.633824, 0.380507, 12534.0, 4.84, 604.0, []]
[0.771537, 0.462004, 12558.0, 5.64, 605.0, []]
[0.858972, 0.512017, 12573.0, 5.42, 607.0, []]
[0.857597, 0.514288, 12641.0, 5.96, 610.0, []]
[0.746569, 0.450762, 12767.0, 4.68, 612.0, []]
[0.785697, 0.484145, 12869.0, 5.03, 613.0, []]
[0.766575, 0.47354, 12885.0, 6.01, 615.0, []]
[0.779683, 0.48329, 12929.0, 2.01, 617.0, ['HAMAL']]
[0.668664, 0.419801, 13041.0, 4.78, 620.0, []]
[0.691851, 0.438816, 13161.0, 3.0, 622.0, []]
[0.759639, 0.481252, 13174.0, 4.98, 623.0, []]
[0.449471, 0.29046, 13267.0, 6.38, 627.0, []]
[0.653463, 0.41984, 13294.0, 6.09, 628.0, []]
[0.653403, 0.419858, 13295.0, 6.82, 629.0, []]
[0.793628, 0.508648, 13325.0, 5.68, 631.0, []]
[0.755899, 0.487148, 13363.0, 6.01, 633.0, []]
[0.716061, 0.462429, 13372.0, 6.24, 634.0, []]
[0.830824, 0.536213, 13421.0, 5.64, 635.0, []]
[0.8392, 0.542889, 13468.0, 5.94, 639.0, []]
[0.331719, 0.220571, 13474.0, 6.05, 640.0, []]
[0.723316, 0.471398, 13480.0, 4.94, 642.0, []]
[0.598838, 0.393447, 13520.0, 4.84, 643.0, []]
[0.524636, 0.345935, 13530.0, 5.31, 645.0, []]
[0.780078, 0.510467, 13555.0, 5.23, 646.0, []]
[0.806598, 0.529102, 13596.0, 5.72, 648.0, []]
[0.826337, 0.541771, 13611.0, 4.36, 649.0, []]
[0.836061, 0.547044, 13612.0, 5.65, 650.0, []]
[0.719095, 0.471045, 13709.0, 5.27, 652.0, []]
[0.692573, 0.466875, 13869.0, 5.25, 655.0, []]
[0.747019, 0.50276, 13871.0, 5.79, 656.0, []]
[0.751731, 0.505684, 13872.0, 5.57, 657.0, []]
[0.683373, 0.465468, 13974.0, 4.84, 660.0, []]
[0.437946, 0.300983, 13982.0, 5.75, 661.0, []]
[0.442503, 0.304342, 13994.0, 5.99, 662.0, []]
[0.685862, 0.468363, 14055.0, 4.03, 664.0, []]
[0.821444, 0.559213, 14129.0, 5.51, 666.0, []]
[0.314296, 0.208505, 14141.0, 5.57, 667.0, []]
[0.774618, 0.533007, 14191.0, 5.58, 669.0, []]
[0.555891, 0.386645, 14212.0, 5.31, 670.0, []]
[0.515178, 0.349157, 14228.0, 3.56, 674.0, []]
[0.721208, 0.500086, 14252.0, 5.29, 675.0, []]
[0.314446, 0.211052, 14287.0, 5.67, 678.0, []]
[0.819677, 0.570467, 14386.0, 6.47, 681.0, []]
[0.52332, 0.369742, 14392.0, 5.57, 682.0, []]
[0.456555, 0.326732, 14489.0, 5.16, 685.0, []]
[0.814238, 0.58049, 14652.0, 5.29, 689.0, []]
[0.813494, 0.581368, 14690.0, 5.42, 691.0, []]
[0.51927, 0.378709, 14770.0, 5.19, 694.0, []]
[0.743535, 0.533008, 14802.0, 5.19, 695.0, []]
[0.443437, 0.325937, 14818.0, 6.25, 696.0, []]
[0.514332, 0.379279, 14872.0, 4.73, 699.0, []]
[0.793118, 0.580567, 14951.0, 5.48, 702.0, []]
[0.805565, 0.590519, 15004.0, 6.34, 704.0, []]
[0.296496, 0.211001, 15008.0, 4.08, 705.0, []]
[0.305802, 0.232677, 15089.0, 4.46, 707.0, ['CAS IOTA']]
[0.78556, 0.581019, 15130.0, 4.88, 708.0, []]
[0.507469, 0.381928, 15138.0, 6.16, 709.0, []]
[0.679941, 0.509879, 15176.0, 5.55, 712.0, []]
[0.399546, 0.292691, 15233.0, 5.36, 714.0, []]
[0.228608, 0.164384, 15248.0, 5.99, 715.0, []]
[0.69355, 0.523418, 15257.0, 5.29, 717.0, []]
[0.789533, 0.595813, 15318.0, 4.3, 718.0, []]
[0.69027, 0.523986, 15335.0, 5.89, 720.0, []]
[0.539241, 0.402615, 15371.0, 4.24, 721.0, []]
[0.663507, 0.500116, 15427.0, 5.13, 724.0, []]
[0.74459, 0.574652, 15550.0, 6.14, 729.0, []]
[0.753481, 0.582915, 15596.0, 6.21, 731.0, []]
[0.6361, 0.497433, 15656.0, 5.15, 736.0, []]
[0.787459, 0.616102, 15779.0, 5.36, 739.0, []]
[0.760055, 0.59429, 15798.0, 4.74, 740.0, []]
